dataType,metadata_generatedAt,metadata_generatedBy,metadata_logFileName,metadata_schemaVersion,metadata_RSUID,metadata_kind,metadata_psid,metadata_bsmSource,metadata_externalID,coreData_msgCnt,coreData_id,coreData_secMark,coreData_position_lat,coreData_position_long,coreData_elevation,coreData_accelset_accelYaw,coreData_accelset_lat,coreData_accelset_long,coreData_accelset_vert,coreData_angle,coreData_accuracy_orientation,coreData_accuracy_semiMajor,coreData_accuracy_semiMinor,coreData_transmission,coreData_speed,coreData_heading,coreData_brakes_wheelBrakes_leftFront,coreData_brakes_wheelBrakes_rightFront,coreData_brakes_wheelBrakes_unavailable,coreData_brakes_wheelBrakes_leftRear,coreData_brakes_wheelBrakes_rightRear,coreData_brakes_traction,coreData_brakes_abs,coreData_brakes_scs,coreData_brakes_brakeBoost,coreData_brakes_auxBrakes,coreData_size,part2_suve_classification,part2_suve_cd_hpmstype,part2_suve_cd_role,part2_suve_vd_height,part2_suve_vd_mass,part2_suve_vd_bumpers_front,part2_suve_vd_bumpers_rear,part2_vse_events,part2_vse_ph_crumbdata,part2_vse_pp_confidence,part2_vse_pp_radiusofcurve,part2_vse_lights,coreData_position,randomNum,metadata_generatedAt_timeOfDay
bsm,3/19/2021 5:55,rsu,2021_3_19_5_thea17.csv,1,thea17,in,32,RV,NA,115,8735130,1250,"279,493,796","-824,529,655",-241,27,39,-23,48,127,"32,412",13,10,unavailable,666,"19,904",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",,,,,,,,,,,,,POINT (-82.4529655 27.9493796),0.35151693,5.916944444
bsm,3/19/2021 5:53,rsu,2021_3_19_5_thea2.csv,1,thea2,in,32,RV,NA,97,8579412,32800,"279,523,100","-824,456,738",-275,-28,24,27,49,127,"1,892",9,8,unavailable,503,"14,498",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",,,,,,,,,,,,,POINT (-82.4456738 27.95231),0.946119806,5.892222222
bsm,3/19/2021 5:53,rsu,2021_3_19_5_thea2.csv,1,thea2,in,32,RV,NA,96,8579412,32700,"279,523,191","-824,456,736",-275,-21,12,63,49,127,"1,892",9,8,unavailable,501,"14,501",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",,,,,,,,,,,,,POINT (-82.4456736 27.9523191),0.870558309,5.892222222
bsm,3/19/2021 6:30,rsu,2021_3_19_6_thea33.csv,1,thea33,in,32,RV,NA,71,8477209,11699,"279,526,782","-824,581,729",-197,-78,"2,001",9,49,127,"8,440",4,4,unavailable,327,"26,951",0,0,0,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""254"", ""length"": ""1250""}",50,bus,transit,30,34,43,43,,"[{'latOffset': '3520', 'lonOffset': '-1454', 'elevationOffset': '8', 'timeOffset': '3343'}, {'latOffset': '14466', 'lonOffset': '-6482', 'elevationOffset': '39', 'timeOffset': '8108'}, {'latOffset': '24407', 'lonOffset': '-10959', 'elevationOffset': '35', 'timeOffset': '15590'}, {'latOffset': '42116', 'lonOffset': '-18416', 'elevationOffset': '10', 'timeOffset': '26848'}]",134,"32,767",,POINT (-82.4581729 27.9526782),0.277824088,6.503055556
bsm,3/19/2021 6:26,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,42,8030097,58395,"279,485,897","-824,552,214",-207,-1,"2,001",0,50,127,"7,809",4,5,forwardGears,0,"19,937",1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,,"[{'latOffset': '-1704', 'lonOffset': '-4922', 'elevationOffset': '3', 'timeOffset': '4587'}, {'latOffset': '-8583', 'lonOffset': '-24778', 'elevationOffset': '0', 'timeOffset': '6883'}, {'latOffset': '-61882', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '31373'}, {'latOffset': '-60538', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '31608'}, {'latOffset': '-59872', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '31834'}, {'latOffset': '-59694', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '32323'}, {'latOffset': '-61318', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '33289'}, {'latOffset': '-66489', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '34210'}, {'latOffset': '-68739', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '34670'}, {'latOffset': '-69770', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '35049'}, {'latOffset': '-69991', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '35377'}, {'latOffset': '-69526', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '35780'}, {'latOffset': '-68197', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '36200'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '36892'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '36892'}]",200,"32,767",,POINT (-82.4552214 27.9485897),0.130903409,6.449444444
bsm,3/19/2021 6:26,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,70,8030097,47343,"279,485,897","-824,552,214",-207,-1,"2,001",0,50,127,"7,650",4,5,forwardGears,0,"19,937",1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,,"[{'latOffset': '-1704', 'lonOffset': '-4922', 'elevationOffset': '3', 'timeOffset': '3482'}, {'latOffset': '-8583', 'lonOffset': '-24778', 'elevationOffset': '0', 'timeOffset': '5778'}, {'latOffset': '-61882', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '30267'}, {'latOffset': '-60538', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '30503'}, {'latOffset': '-59872', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '30729'}, {'latOffset': '-59694', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '31218'}, {'latOffset': '-61318', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '32184'}, {'latOffset': '-66489', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '33105'}, {'latOffset': '-68739', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '33565'}, {'latOffset': '-69770', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '33944'}, {'latOffset': '-69991', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '34272'}, {'latOffset': '-69526', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '34675'}, {'latOffset': '-68197', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '35095'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '35787'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '35787'}]",200,"32,767",,POINT (-82.4552214 27.9485897),0.881840444,6.446388889
bsm,3/19/2021 6:26,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,49,8030097,45177,"279,485,897","-824,552,214",-207,-2,"2,001",0,50,127,"7,543",4,5,forwardGears,0,"19,937",1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,,"[{'latOffset': '-1703', 'lonOffset': '-4923', 'elevationOffset': '3', 'timeOffset': '3265'}, {'latOffset': '-8583', 'lonOffset': '-24778', 'elevationOffset': '0', 'timeOffset': '5561'}, {'latOffset': '-61882', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '30051'}, {'latOffset': '-60538', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '30286'}, {'latOffset': '-59871', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '30512'}, {'latOffset': '-59694', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '31001'}, {'latOffset': '-61318', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '31968'}, {'latOffset': '-66489', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '32889'}, {'latOffset': '-68739', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '33348'}, {'latOffset': '-69770', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '33727'}, {'latOffset': '-69991', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '34055'}, {'latOffset': '-69526', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '34458'}, {'latOffset': '-68197', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '34878'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '35570'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '35570'}]",200,"32,767",,POINT (-82.4552214 27.9485897),0.922220455,6.445833333
bsm,3/19/2021 6:17,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,43,8245168,47571,"279,491,667","-824,514,870",-167,6,"2,001",39,50,127,"10,251",6,4,unavailable,"1,691","14,656",0,0,0,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""220"", ""length"": ""463""}",10,car,basicVehicle,30,34,43,43,,"[{'latOffset': '-5494', 'lonOffset': '-488', 'elevationOffset': '1', 'timeOffset': '185'}, {'latOffset': '-10921', 'lonOffset': '-1620', 'elevationOffset': '3', 'timeOffset': '361'}, {'latOffset': '-16790', 'lonOffset': '-3609', 'elevationOffset': '3', 'timeOffset': '558'}, {'latOffset': '-22156', 'lonOffset': '-6227', 'elevationOffset': '4', 'timeOffset': '747'}, {'latOffset': '-27241', 'lonOffset': '-9521', 'elevationOffset': '-2', 'timeOffset': '937'}, {'latOffset': '-33301', 'lonOffset': '-14427', 'elevationOffset': '-13', 'timeOffset': '1185'}, {'latOffset': '-38696', 'lonOffset': '-19691', 'elevationOffset': '-22', 'timeOffset': '1413'}, {'latOffset': '-44054', 'lonOffset': '-26005', 'elevationOffset': '-19', 'timeOffset': '1662'}, {'latOffset': '-48520', 'lonOffset': '-32339', 'elevationOffset': '-8', 'timeOffset': '1888'}, {'latOffset': '-52375', 'lonOffset': '-39101', 'elevationOffset': '2', 'timeOffset': '2125'}, {'latOffset': '-55917', 'lonOffset': '-46762', 'elevationOffset': '-2', 'timeOffset': '2375'}, {'latOffset': '-59272', 'lonOffset': '-55928', 'elevationOffset': '-9', 'timeOffset': '2664'}, {'latOffset': '-61337', 'lonOffset': '-63389', 'elevationOffset': '-16', 'timeOffset': '2886'}, {'latOffset': '-62687', 'lonOffset': '-70957', 'elevationOffset': '-29', 'timeOffset': '3124'}, {'latOffset': '-63379', 'lonOffset': '-78789', 'elevationOffset': '-37', 'timeOffset': '3362'}]",85,"-7,049",,POINT (-82.451487 27.9491667),0.321712623,6.296388889
bsm,3/19/2021 5:55,rsu,2021_3_19_5_thea17.csv,1,thea17,in,32,RV,NA,116,8735130,1350,"279,493,753","-824,529,782",-241,14,2,-15,48,127,"32,412",13,10,unavailable,666,"19,905",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",,,,,,,,,,,,,POINT (-82.4529782 27.9493753),0.745670266,5.916944444
bsm,3/19/2021 6:26,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,119,8030097,25182,"279,485,909","-824,552,193",-208,-6,"2,001",-10,50,127,"7,148",5,6,forwardGears,12,"19,937",1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,,"[{'latOffset': '-1692', 'lonOffset': '-4902', 'elevationOffset': '2', 'timeOffset': '1266'}, {'latOffset': '-8571', 'lonOffset': '-24758', 'elevationOffset': '-1', 'timeOffset': '3562'}, {'latOffset': '-61871', 'lonOffset': '-131071', 'elevationOffset': '50', 'timeOffset': '28051'}, {'latOffset': '-60526', 'lonOffset': '-131071', 'elevationOffset': '50', 'timeOffset': '28287'}, {'latOffset': '-59860', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '28513'}, {'latOffset': '-59682', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '29002'}, {'latOffset': '-61306', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '29968'}, {'latOffset': '-66477', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '30889'}, {'latOffset': '-68728', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '31348'}, {'latOffset': '-69759', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '31728'}, {'latOffset': '-69980', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '32056'}, {'latOffset': '-69514', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '32459'}, {'latOffset': '-68185', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '32879'}, {'latOffset': '-65848', 'lonOffset': '-131071', 'elevationOffset': '58', 'timeOffset': '33571'}, {'latOffset': '-65848', 'lonOffset': '-131071', 'elevationOffset': '58', 'timeOffset': '33571'}]",200,"32,767",,POINT (-82.4552193 27.9485909),0.66874355,6.440277778
bsm,3/19/2021 6:27,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,86,8030097,10307,"279,485,897","-824,552,214",-207,-1,"2,001",0,50,127,"7,925",4,4,forwardGears,0,"19,937",1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,,"[{'latOffset': '0', 'lonOffset': '0', 'elevationOffset': '0', 'timeOffset': '239'}, {'latOffset': '-60538', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '32799'}, {'latOffset': '-59871', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '33025'}, {'latOffset': '-59694', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '33514'}, {'latOffset': '-61318', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '34481'}, {'latOffset': '-66489', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '35402'}, {'latOffset': '-68739', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '35861'}, {'latOffset': '-69770', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '36240'}, {'latOffset': '-69991', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '36568'}, {'latOffset': '-69526', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '36971'}, {'latOffset': '-68197', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '37391'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '38083'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '38083'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '38083'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '38083'}]",200,"32,767",,POINT (-82.4552214 27.9485897),0.543654201,6.452777778
bsm,3/19/2021 5:55,rsu,2021_3_19_5_thea17.csv,1,thea17,in,32,RV,NA,119,8735130,1700,"279,493,599","-824,530,213",-242,6,38,-52,49,127,"32,333",13,10,unavailable,654,"19,906",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",,,,,,,,,,,,,POINT (-82.4530213 27.9493599),0.543712089,5.916944444
bsm,3/19/2021 6:19,rsu,2021_3_19_6_thea24.csv,1,thea24,in,32,RV,NA,9,8837891,36804,"279,559,798","-824,456,454",-233,-84,"2,001",175,50,127,"9,329",4,3,unavailable,330,"14,651",0,0,0,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""254"", ""length"": ""1250""}",50,bus,transit,30,34,43,43,,"[{'latOffset': '-11621', 'lonOffset': '-299', 'elevationOffset': '2', 'timeOffset': '4265'}, {'latOffset': '-13382', 'lonOffset': '-115', 'elevationOffset': '1', 'timeOffset': '4494'}, {'latOffset': '-14634', 'lonOffset': '697', 'elevationOffset': '2', 'timeOffset': '4693'}, {'latOffset': '-15630', 'lonOffset': '2370', 'elevationOffset': '0', 'timeOffset': '4976'}, {'latOffset': '-16549', 'lonOffset': '3677', 'elevationOffset': '-3', 'timeOffset': '5204'}, {'latOffset': '-17600', 'lonOffset': '4015', 'elevationOffset': '-5', 'timeOffset': '5392'}, {'latOffset': '-18665', 'lonOffset': '3671', 'elevationOffset': '-6', 'timeOffset': '5589'}, {'latOffset': '-19942', 'lonOffset': '2244', 'elevationOffset': '-2', 'timeOffset': '5919'}, {'latOffset': '-131071', 'lonOffset': '-131071', 'elevationOffset': '-2', 'timeOffset': '5929'}]",162,"5,465",,POINT (-82.4456454 27.9559798),0.862198341,6.327222222
bsm,3/19/2021 5:53,rsu,2021_3_19_5_thea2.csv,1,thea2,in,32,RV,NA,98,8579412,32850,"279,523,054","-824,456,739",-275,-28,16,64,48,127,"1,892",9,8,unavailable,504,"14,497",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",,,,,,,,,,,,,POINT (-82.4456739 27.9523054),0.64939092,5.892222222
bsm,3/19/2021 6:29,rsu,2021_3_19_6_thea5.csv,1,thea5,in,32,RV,NA,0,8250565,50883,"279,524,423","-824,580,676",-200,5,"2,001",0,49,127,"8,573",5,5,unavailable,0,"27,241",1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""254"", ""length"": ""1250""}",50,bus,transit,30,34,43,43,,"[{'latOffset': '1162', 'lonOffset': '-401', 'elevationOffset': '5', 'timeOffset': '1262'}, {'latOffset': '12108', 'lonOffset': '-5429', 'elevationOffset': '36', 'timeOffset': '6026'}, {'latOffset': '22049', 'lonOffset': '-9906', 'elevationOffset': '32', 'timeOffset': '13508'}, {'latOffset': '39757', 'lonOffset': '-17363', 'elevationOffset': '7', 'timeOffset': '24767'}]",200,"32,767",,POINT (-82.4580676 27.9524423),0.224576552,6.497222222
bsm,3/19/2021 6:27,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,29,8030097,18351,"279,485,840","-824,552,329",-208,-50,"2,001",15,50,127,"7,874",4,4,forwardGears,17,"19,937",0,0,0,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,,"[{'latOffset': '-56', 'lonOffset': '-115', 'elevationOffset': '-1', 'timeOffset': '1043'}, {'latOffset': '-60595', 'lonOffset': '-131071', 'elevationOffset': '50', 'timeOffset': '33603'}, {'latOffset': '-59928', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '33829'}, {'latOffset': '-59751', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '34318'}, {'latOffset': '-61375', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '35285'}, {'latOffset': '-66546', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '36206'}, {'latOffset': '-68796', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '36665'}, {'latOffset': '-69827', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '37045'}, {'latOffset': '-70048', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '37373'}, {'latOffset': '-69583', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '37776'}, {'latOffset': '-68254', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '38195'}, {'latOffset': '-65917', 'lonOffset': '-131071', 'elevationOffset': '58', 'timeOffset': '38888'}, {'latOffset': '-65917', 'lonOffset': '-131071', 'elevationOffset': '58', 'timeOffset': '38888'}, {'latOffset': '-65917', 'lonOffset': '-131071', 'elevationOffset': '58', 'timeOffset': '38888'}, {'latOffset': '-65917', 'lonOffset': '-131071', 'elevationOffset': '58', 'timeOffset': '38888'}]",200,"32,767",,POINT (-82.4552329 27.948584),0.973607722,6.455
bsm,3/19/2021 6:26,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,101,8030097,37230,"279,485,897","-824,552,214",-207,-3,"2,001",0,50,127,"7,110",5,6,forwardGears,0,"19,937",1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,,"[{'latOffset': '-1703', 'lonOffset': '-4923', 'elevationOffset': '3', 'timeOffset': '2471'}, {'latOffset': '-8582', 'lonOffset': '-24779', 'elevationOffset': '0', 'timeOffset': '4767'}, {'latOffset': '-61882', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '29256'}, {'latOffset': '-60538', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '29491'}, {'latOffset': '-59871', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '29717'}, {'latOffset': '-59694', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '30206'}, {'latOffset': '-61318', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '31173'}, {'latOffset': '-66488', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '32094'}, {'latOffset': '-68739', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '32553'}, {'latOffset': '-69770', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '32933'}, {'latOffset': '-69991', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '33261'}, {'latOffset': '-69526', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '33664'}, {'latOffset': '-68197', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '34083'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '34776'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '34776'}]",200,"32,767",,POINT (-82.4552214 27.9485897),0.003907261,6.443611111
bsm,3/19/2021 6:26,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,28,8030097,29044,"279,485,898","-824,552,214",-207,-3,"2,001",0,49,127,"7,119",5,6,forwardGears,0,"19,937",1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,,"[{'latOffset': '-1703', 'lonOffset': '-4923', 'elevationOffset': '3', 'timeOffset': '1652'}, {'latOffset': '-8582', 'lonOffset': '-24779', 'elevationOffset': '0', 'timeOffset': '3948'}, {'latOffset': '-61882', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '28437'}, {'latOffset': '-60537', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '28673'}, {'latOffset': '-59871', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '28899'}, {'latOffset': '-59694', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '29388'}, {'latOffset': '-61318', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '30354'}, {'latOffset': '-66488', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '31275'}, {'latOffset': '-68739', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '31735'}, {'latOffset': '-69770', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '32114'}, {'latOffset': '-69991', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '32442'}, {'latOffset': '-69525', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '32845'}, {'latOffset': '-68196', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '33265'}, {'latOffset': '-65859', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '33957'}, {'latOffset': '-65859', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '33957'}]",200,"32,767",,POINT (-82.4552214 27.9485898),0.838993857,6.441111111
